sex,age_group,education_level,employment_status,count
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Sygefravµr fra ledighed,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Kontanthjµlp (passiv)/integrationsydelse,2
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Revalidering,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Ressourceforl°b,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Jobafklaringsforl°b,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",SU-modtagere,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",F°rtidspension,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Seniopension,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Tidlig pension,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Efterl°n,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Fleksydelse,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Folkepension,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Anden pension,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Personer under uddannelse (ordinµr),18
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Kursister,7
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Produktionsskoleelever,0
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",Udenlandske studerende,3
Kvinder,16-19 σr,"H40 Korte videregσende uddannelser, KVU",╪vrige uden for arbejdsstyrken,18
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Selvstµndige,1
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Medarbejdende µgtefµller,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtager med ledelsesarbejde,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ h°jeste niveau,2
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ mellemniveau,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ grundniveau,14
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Andre l°nmodtagere,16
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere u.n.a.,8
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Arbejdsl°se,2
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",St°ttet beskµftigelse uden l°n,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Feriedagpenge,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Vejledning og opkvalificering,1
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ledighedsydelse,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",B°rnepasningsorlov fra ledighed,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Barselsfravµr fra ledighed,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Sygefravµr fra ledighed,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kontanthjµlp (passiv)/integrationsydelse,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Revalidering,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ressourceforl°b,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Jobafklaringsforl°b,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",SU-modtagere,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",F°rtidspension,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Seniopension,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Tidlig pension,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Efterl°n,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Fleksydelse,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Folkepension,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Anden pension,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Personer under uddannelse (ordinµr),8
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kursister,3
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Produktionsskoleelever,0
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",Udenlandske studerende,1
Kvinder,16-19 σr,"H50 Mellemlange videregσende uddannelser, MVU",╪vrige uden for arbejdsstyrken,2
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Selvstµndige,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Medarbejdende µgtefµller,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",L°nmodtager med ledelsesarbejde,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ h°jeste niveau,1
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ mellemniveau,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ grundniveau,1
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Andre l°nmodtagere,2
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere u.n.a.,1
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Arbejdsl°se,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",St°ttet beskµftigelse uden l°n,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Feriedagpenge,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Vejledning og opkvalificering,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Ledighedsydelse,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",B°rnepasningsorlov fra ledighed,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Barselsfravµr fra ledighed,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Sygefravµr fra ledighed,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Kontanthjµlp (passiv)/integrationsydelse,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Revalidering,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Ressourceforl°b,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Jobafklaringsforl°b,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",SU-modtagere,1
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",F°rtidspension,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Seniopension,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Tidlig pension,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Efterl°n,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Fleksydelse,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Folkepension,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Anden pension,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Personer under uddannelse (ordinµr),7
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Kursister,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Produktionsskoleelever,0
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",Udenlandske studerende,1
Kvinder,16-19 σr,"H60 Bacheloruddannelser, BACH",╪vrige uden for arbejdsstyrken,1
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Selvstµndige,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Medarbejdende µgtefµller,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtager med ledelsesarbejde,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ h°jeste niveau,2
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ mellemniveau,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ grundniveau,4
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Andre l°nmodtagere,4
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere u.n.a.,1
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Arbejdsl°se,4
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",St°ttet beskµftigelse uden l°n,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Feriedagpenge,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Vejledning og opkvalificering,1
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Ledighedsydelse,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",B°rnepasningsorlov fra ledighed,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Barselsfravµr fra ledighed,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Sygefravµr fra ledighed,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Kontanthjµlp (passiv)/integrationsydelse,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Revalidering,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Ressourceforl°b,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Jobafklaringsforl°b,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",SU-modtagere,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",F°rtidspension,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Seniopension,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Tidlig pension,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Efterl°n,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Fleksydelse,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Folkepension,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Anden pension,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Personer under uddannelse (ordinµr),2
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Kursister,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Produktionsskoleelever,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",Udenlandske studerende,0
Kvinder,16-19 σr,"H70 Lange videregσende uddannelser, LVU",╪vrige uden for arbejdsstyrken,3
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Selvstµndige,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Medarbejdende µgtefµller,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,L°nmodtager med ledelsesarbejde,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ h°jeste niveau,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ mellemniveau,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ grundniveau,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Andre l°nmodtagere,1
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere u.n.a.,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Arbejdsl°se,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,St°ttet beskµftigelse uden l°n,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Feriedagpenge,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Vejledning og opkvalificering,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Ledighedsydelse,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Barselsfravµr fra ledighed,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Sygefravµr fra ledighed,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Kontanthjµlp (passiv)/integrationsydelse,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Revalidering,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Ressourceforl°b,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Jobafklaringsforl°b,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,SU-modtagere,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,F°rtidspension,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Seniopension,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Tidlig pension,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Efterl°n,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Fleksydelse,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Folkepension,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Anden pension,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Personer under uddannelse (ordinµr),0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Kursister,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Produktionsskoleelever,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,Udenlandske studerende,0
Kvinder,16-19 σr,H80 Ph.d. og forskeruddannelser,╪vrige uden for arbejdsstyrken,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Selvstµndige,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Medarbejdende µgtefµller,0
Kvinder,16-19 σr,H90 Uoplyst mv.,L°nmodtager med ledelsesarbejde,0
Kvinder,16-19 σr,H90 Uoplyst mv.,L°nmodtagere pσ h°jeste niveau,1
Kvinder,16-19 σr,H90 Uoplyst mv.,L°nmodtagere pσ mellemniveau,1
Kvinder,16-19 σr,H90 Uoplyst mv.,L°nmodtagere pσ grundniveau,38
Kvinder,16-19 σr,H90 Uoplyst mv.,Andre l°nmodtagere,39
Kvinder,16-19 σr,H90 Uoplyst mv.,L°nmodtagere u.n.a.,32
Kvinder,16-19 σr,H90 Uoplyst mv.,Arbejdsl°se,9
Kvinder,16-19 σr,H90 Uoplyst mv.,St°ttet beskµftigelse uden l°n,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Feriedagpenge,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Vejledning og opkvalificering,2
Kvinder,16-19 σr,H90 Uoplyst mv.,Ledighedsydelse,0
Kvinder,16-19 σr,H90 Uoplyst mv.,B°rnepasningsorlov fra ledighed,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Barselsfravµr fra ledighed,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Sygefravµr fra ledighed,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Kontanthjµlp (passiv)/integrationsydelse,14
Kvinder,16-19 σr,H90 Uoplyst mv.,Revalidering,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Ressourceforl°b,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Jobafklaringsforl°b,0
Kvinder,16-19 σr,H90 Uoplyst mv.,SU-modtagere,0
Kvinder,16-19 σr,H90 Uoplyst mv.,F°rtidspension,10
Kvinder,16-19 σr,H90 Uoplyst mv.,Seniopension,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Tidlig pension,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Efterl°n,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Fleksydelse,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Folkepension,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Anden pension,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Personer under uddannelse (ordinµr),159
Kvinder,16-19 σr,H90 Uoplyst mv.,Kursister,12
Kvinder,16-19 σr,H90 Uoplyst mv.,Produktionsskoleelever,0
Kvinder,16-19 σr,H90 Uoplyst mv.,Udenlandske studerende,20
Kvinder,16-19 σr,H90 Uoplyst mv.,╪vrige uden for arbejdsstyrken,221
Kvinder,20-24 σr,H10 Grundskole,Selvstµndige,236
Kvinder,20-24 σr,H10 Grundskole,Medarbejdende µgtefµller,0
Kvinder,20-24 σr,H10 Grundskole,L°nmodtager med ledelsesarbejde,59
Kvinder,20-24 σr,H10 Grundskole,L°nmodtagere pσ h°jeste niveau,414
Kvinder,20-24 σr,H10 Grundskole,L°nmodtagere pσ mellemniveau,379
Kvinder,20-24 σr,H10 Grundskole,L°nmodtagere pσ grundniveau,10310
Kvinder,20-24 σr,H10 Grundskole,Andre l°nmodtagere,1976
Kvinder,20-24 σr,H10 Grundskole,L°nmodtagere u.n.a.,1180
Kvinder,20-24 σr,H10 Grundskole,Arbejdsl°se,357
Kvinder,20-24 σr,H10 Grundskole,St°ttet beskµftigelse uden l°n,268
Kvinder,20-24 σr,H10 Grundskole,Feriedagpenge,4
Kvinder,20-24 σr,H10 Grundskole,Vejledning og opkvalificering,780
Kvinder,20-24 σr,H10 Grundskole,Ledighedsydelse,75
Kvinder,20-24 σr,H10 Grundskole,B°rnepasningsorlov fra ledighed,0
Kvinder,20-24 σr,H10 Grundskole,Barselsfravµr fra ledighed,52
Kvinder,20-24 σr,H10 Grundskole,Sygefravµr fra ledighed,151
Kvinder,20-24 σr,H10 Grundskole,Kontanthjµlp (passiv)/integrationsydelse,4660
Kvinder,20-24 σr,H10 Grundskole,Revalidering,1
Kvinder,20-24 σr,H10 Grundskole,Ressourceforl°b,427
Kvinder,20-24 σr,H10 Grundskole,Jobafklaringsforl°b,159
Kvinder,20-24 σr,H10 Grundskole,SU-modtagere,169
Kvinder,20-24 σr,H10 Grundskole,F°rtidspension,1659
Kvinder,20-24 σr,H10 Grundskole,Seniopension,0
Kvinder,20-24 σr,H10 Grundskole,Tidlig pension,0
Kvinder,20-24 σr,H10 Grundskole,Efterl°n,0
Kvinder,20-24 σr,H10 Grundskole,Fleksydelse,0
Kvinder,20-24 σr,H10 Grundskole,Folkepension,0
Kvinder,20-24 σr,H10 Grundskole,Anden pension,0
Kvinder,20-24 σr,H10 Grundskole,Personer under uddannelse (ordinµr),3020
Kvinder,20-24 σr,H10 Grundskole,Kursister,1099
Kvinder,20-24 σr,H10 Grundskole,Produktionsskoleelever,0
Kvinder,20-24 σr,H10 Grundskole,Udenlandske studerende,43
Kvinder,20-24 σr,H10 Grundskole,╪vrige uden for arbejdsstyrken,2065
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Selvstµndige,530
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Medarbejdende µgtefµller,1
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtager med ledelsesarbejde,271
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ h°jeste niveau,7744
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ mellemniveau,3833
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ grundniveau,59723
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Andre l°nmodtagere,10374
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere u.n.a.,2741
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Arbejdsl°se,247
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,St°ttet beskµftigelse uden l°n,68
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Feriedagpenge,2
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Vejledning og opkvalificering,86
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Ledighedsydelse,2
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Barselsfravµr fra ledighed,27
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Sygefravµr fra ledighed,119
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Kontanthjµlp (passiv)/integrationsydelse,939
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Revalidering,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Ressourceforl°b,41
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Jobafklaringsforl°b,90
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,SU-modtagere,354
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,F°rtidspension,25
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Seniopension,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Tidlig pension,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Efterl°n,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Fleksydelse,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Folkepension,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Anden pension,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Personer under uddannelse (ordinµr),18781
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Kursister,1604
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Produktionsskoleelever,0
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,Udenlandske studerende,558
Kvinder,20-24 σr,H20 Gymnasiale uddannelser,╪vrige uden for arbejdsstyrken,6457
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Selvstµndige,99
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Medarbejdende µgtefµller,2
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtager med ledelsesarbejde,82
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ h°jeste niveau,417
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ mellemniveau,805
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ grundniveau,9276
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Andre l°nmodtagere,815
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere u.n.a.,342
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Arbejdsl°se,475
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,St°ttet beskµftigelse uden l°n,30
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Feriedagpenge,7
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Vejledning og opkvalificering,16
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Ledighedsydelse,4
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Barselsfravµr fra ledighed,102
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Sygefravµr fra ledighed,189
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Kontanthjµlp (passiv)/integrationsydelse,142
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Revalidering,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Ressourceforl°b,27
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Jobafklaringsforl°b,101
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,SU-modtagere,12
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,F°rtidspension,6
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Seniopension,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Tidlig pension,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Efterl°n,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Fleksydelse,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Folkepension,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Anden pension,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Personer under uddannelse (ordinµr),720
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Kursister,116
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Produktionsskoleelever,0
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,Udenlandske studerende,54
Kvinder,20-24 σr,H30 Erhvervsfaglige uddannelser,╪vrige uden for arbejdsstyrken,456
Kvinder,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Selvstµndige,1
Kvinder,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Medarbejdende µgtefµller,0
Kvinder,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtager med ledelsesarbejde,0
Kvinder,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ h°jeste niveau,4
Kvinder,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ mellemniveau,6
Kvinder,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ grundniveau,32
